transaction_id,data,valor,hora,categoria,categoria_cod,qtd_transacoes_24h,is_fraud
TXN_NOV_000763,2025-11,257.4816169917267,10,alimentacao,1,4,0
TXN_NOV_000764,2025-11,82.3023751975011,10,alimentacao,1,4,0
TXN_NOV_000765,2025-11,486.5229552816239,20,assinatura,9,1,0
TXN_NOV_000766,2025-11,117.83224783287515,23,livros,8,4,0
TXN_NOV_000767,2025-11,26.022931178971536,11,transporte,3,2,0
TXN_NOV_000768,2025-11,245.88375888536862,21,livros,8,1,0
TXN_NOV_000769,2025-11,3500.0,15,transferencia,14,19,1
TXN_NOV_000770,2025-11,7950.13272257501,11,transferencia,14,32,1
TXN_NOV_000771,2025-11,355.3000209361874,16,restaurante,5,5,0
TXN_NOV_000772,2025-11,427.9490139439685,21,assinatura,9,2,0
TXN_NOV_000773,2025-11,7065.594381830316,16,pix,13,20,1
TXN_NOV_000774,2025-11,282.0374967959936,15,restaurante,5,5,0
TXN_NOV_000775,2025-11,282.57582246576305,21,restaurante,5,3,0
TXN_NOV_000776,2025-11,306.28992636337193,12,vestuario,4,2,0
TXN_NOV_000777,2025-11,664.6021137847301,14,vestuario,4,2,0
TXN_NOV_000778,2025-11,661.5421193300805,18,vestuario,4,3,0
TXN_NOV_000779,2025-11,22.257541653714142,15,transporte,3,2,0
TXN_NOV_000780,2025-11,154.61242987883998,20,restaurante,5,4,0
TXN_NOV_000781,2025-11,21.160205942267112,13,transporte,3,2,0
TXN_NOV_000782,2025-11,865.3071245235601,17,supermercado,10,8,0
TXN_NOV_000783,2025-11,383.31602536244776,17,vestuario,4,4,0
TXN_NOV_000784,2025-11,5739.5781201284,2,eletronicos,7,13,1
TXN_NOV_000785,2025-11,395.91335690145166,23,assinatura,9,1,0
TXN_NOV_000786,2025-11,159.34379289086507,22,assinatura,9,3,0
TXN_NOV_000787,2025-11,3903.527019438363,23,eletronicos,7,9,1
TXN_NOV_000788,2025-11,219.82088595424733,14,alimentacao,1,4,0
TXN_NOV_000789,2025-11,228.66761671600398,13,vestuario,4,2,0
TXN_NOV_000790,2025-11,4076.531960637412,10,pix,13,20,1
TXN_NOV_000791,2025-11,1152.9199125080368,13,supermercado,10,8,0
TXN_NOV_000792,2025-11,11352.264398624984,12,transferencia,14,32,1
TXN_NOV_000793,2025-11,4073.7817405051246,13,pix,13,15,1
TXN_NOV_000794,2025-11,1090.304674510426,19,vestuario,4,3,0
TXN_NOV_000795,2025-11,30.174777510901087,13,farmacia,2,1,0
TXN_NOV_000796,2025-11,11.554399022379949,16,transporte,3,2,0
TXN_NOV_000797,2025-11,619.6956829036807,19,eletronicos,7,3,0
TXN_NOV_000798,2025-11,117.64583401766376,21,assinatura,9,1,0
TXN_NOV_000799,2025-11,26.90157941009597,9,farmacia,2,1,0
TXN_NOV_000800,2025-11,128.79629193013287,13,alimentacao,1,3,0
TXN_NOV_000801,2025-11,78.70058928015696,10,alimentacao,1,2,0
TXN_NOV_000802,2025-11,1004.7145586672289,16,supermercado,10,3,0
TXN_NOV_000803,2025-11,97.59321279363591,12,transporte,3,3,0
TXN_NOV_000804,2025-11,455.6614287362005,21,assinatura,9,2,0
TXN_NOV_000805,2025-11,133.5329771390178,8,farmacia,2,5,0
TXN_NOV_000806,2025-11,603.9923600419619,21,restaurante,5,6,0
TXN_NOV_000807,2025-11,311.9857045646177,13,farmacia,2,1,0
TXN_NOV_000808,2025-11,3267.1236946620775,0,joias,11,26,1
TXN_NOV_000809,2025-11,10894.665123495897,17,transferencia,14,34,1
TXN_NOV_000810,2025-11,226.52259982964614,16,farmacia,2,2,0
TXN_NOV_000811,2025-11,386.9700423021865,23,assinatura,9,2,0
TXN_NOV_000812,2025-11,108.02835836084586,10,transporte,3,1,0
TXN_NOV_000813,2025-11,807.6811236433166,13,restaurante,5,4,0
TXN_NOV_000814,2025-11,399.80203154840143,16,vestuario,4,2,0
TXN_NOV_000815,2025-11,5911.090668229382,13,transferencia,14,25,1
TXN_NOV_000816,2025-11,327.4228054080676,22,livros,8,3,0
TXN_NOV_000817,2025-11,436.60007459520466,15,lazer,6,7,0
TXN_NOV_000818,2025-11,249.33176680626934,20,restaurante,5,1,0
TXN_NOV_000819,2025-11,11843.75896778863,8,transferencia,14,27,1
TXN_NOV_000820,2025-11,1538.9735667288742,10,lazer,6,3,0
TXN_NOV_000821,2025-11,772.9927154264943,16,supermercado,10,2,0
TXN_NOV_000822,2025-11,196.6011649355141,21,livros,8,2,0
TXN_NOV_000823,2025-11,312.43639346826615,19,assinatura,9,2,0
TXN_NOV_000824,2025-11,171.12358134419114,18,lazer,6,2,0
TXN_NOV_000825,2025-11,172.57976754997551,17,vestuario,4,2,0
TXN_NOV_000826,2025-11,227.30737546962118,22,assinatura,9,2,0
TXN_NOV_000827,2025-11,260.81336055083165,19,assinatura,9,1,0
TXN_NOV_000828,2025-11,431.4139196836533,17,farmacia,2,3,0
TXN_NOV_000829,2025-11,395.12978757089337,11,supermercado,10,5,0
TXN_NOV_000830,2025-11,222.63263247289171,19,assinatura,9,2,0
TXN_NOV_000831,2025-11,127.94623752464561,15,transporte,3,2,0
TXN_NOV_000832,2025-11,555.3304248256045,19,assinatura,9,3,0
TXN_NOV_000833,2025-11,119.73827517708858,14,lazer,6,2,0
TXN_NOV_000834,2025-11,184.8034360511374,14,transporte,3,2,0
TXN_NOV_000835,2025-11,326.11018106523886,21,eletronicos,7,1,0
TXN_NOV_000836,2025-11,650.0011001795551,16,lazer,6,3,0
TXN_NOV_000837,2025-11,15.245559656808581,9,farmacia,2,2,0
TXN_NOV_000838,2025-11,589.2188487939646,20,eletronicos,7,4,0
TXN_NOV_000839,2025-11,366.2378201113276,21,livros,8,2,0
TXN_NOV_000840,2025-11,3500.0,13,pix,13,17,1
TXN_NOV_000841,2025-11,10729.490208746363,15,transferencia,14,29,1
TXN_NOV_000842,2025-11,454.5338165215859,20,restaurante,5,1,0
TXN_NOV_000843,2025-11,261.0659272379679,12,restaurante,5,1,0
TXN_NOV_000844,2025-11,6871.39408724883,15,pix,13,30,1
TXN_NOV_000845,2025-11,121.38065606535704,16,alimentacao,1,1,0
TXN_NOV_000846,2025-11,126.02675733629069,11,transporte,3,1,0
TXN_NOV_000847,2025-11,8596.857927474137,9,joias,11,29,1
TXN_NOV_000848,2025-11,5135.256012561834,15,transferencia,14,18,1
TXN_NOV_000849,2025-11,608.5216557630947,23,assinatura,9,1,0
TXN_NOV_000850,2025-11,403.5505453758061,20,lazer,6,6,0
TXN_NOV_000851,2025-11,7430.05356307647,12,pix,13,13,1
TXN_NOV_000852,2025-11,354.28858916760345,12,lazer,6,5,0
TXN_NOV_000853,2025-11,479.0922326557289,21,vestuario,4,1,0
TXN_NOV_000854,2025-11,86.50356535863587,12,transporte,3,1,0
TXN_NOV_000855,2025-11,25.59707665775879,13,farmacia,2,5,0
TXN_NOV_000856,2025-11,10688.136745110667,9,joias,11,26,1
TXN_NOV_000857,2025-11,591.1204429915092,13,vestuario,4,2,0
TXN_NOV_000858,2025-11,14068.710364953191,9,transferencia,14,25,1
TXN_NOV_000859,2025-11,248.7120764885775,8,farmacia,2,1,0
TXN_NOV_000860,2025-11,40.23559805955782,17,transporte,3,2,0
TXN_NOV_000861,2025-11,734.5246442544027,12,restaurante,5,3,0
TXN_NOV_000862,2025-11,864.6114822548928,12,vestuario,4,6,0
TXN_NOV_000863,2025-11,8453.18504172564,12,transferencia,14,35,1
TXN_NOV_000864,2025-11,780.0714673953701,15,lazer,6,3,0
TXN_NOV_000865,2025-11,726.8785794674342,10,supermercado,10,2,0
TXN_NOV_000866,2025-11,444.13063538578433,23,assinatura,9,1,0
TXN_NOV_000867,2025-11,9450.589645287755,11,pix,13,24,1
TXN_NOV_000868,2025-11,74.21270046146361,12,farmacia,2,1,0
TXN_NOV_000869,2025-11,176.19240411356628,15,vestuario,4,4,0
TXN_NOV_000870,2025-11,543.8244967250657,21,restaurante,5,4,0
TXN_NOV_000871,2025-11,463.71473162712005,21,livros,8,2,0
TXN_NOV_000872,2025-11,1621.3089482386542,13,lazer,6,4,0
TXN_NOV_000873,2025-11,316.7005252966851,16,lazer,6,3,0
TXN_NOV_000874,2025-11,313.7355617267442,23,livros,8,1,0
TXN_NOV_000875,2025-11,206.31773123531457,19,assinatura,9,2,0
TXN_NOV_000876,2025-11,12.27032378624765,13,farmacia,2,1,0
TXN_NOV_000877,2025-11,10.328318803581045,9,farmacia,2,1,0
TXN_NOV_000878,2025-11,8732.268353505437,15,transferencia,14,15,1
TXN_NOV_000879,2025-11,161.70018212912905,17,farmacia,2,1,0
TXN_NOV_000880,2025-11,871.3405089723584,21,lazer,6,4,0
TXN_NOV_000881,2025-11,9978.645312190118,10,joias,11,19,1
TXN_NOV_000882,2025-11,161.31876413274105,11,transporte,3,3,0
TXN_NOV_000883,2025-11,189.5478182742064,23,eletronicos,7,2,0
TXN_NOV_000884,2025-11,594.5537263238317,12,lazer,6,7,0
TXN_NOV_000885,2025-11,390.5813701088523,16,restaurante,5,8,0
TXN_NOV_000886,2025-11,186.56662292362074,12,vestuario,4,2,0
TXN_NOV_000887,2025-11,46.2398803631666,10,transporte,3,1,0
TXN_NOV_000888,2025-11,161.82436979408604,16,transporte,3,3,0
TXN_NOV_000889,2025-11,8935.623513812614,8,pix,13,23,1
TXN_NOV_000890,2025-11,626.5136981404664,13,lazer,6,2,0
TXN_NOV_000891,2025-11,614.0548276788393,21,eletronicos,7,1,0
TXN_NOV_000892,2025-11,313.7069909651741,23,assinatura,9,2,0
TXN_NOV_000893,2025-11,95.48277236893942,8,alimentacao,1,1,0
TXN_NOV_000894,2025-11,146.48461022259607,23,livros,8,2,0
TXN_NOV_000895,2025-11,4073.3673695724497,15,pix,13,15,1
TXN_NOV_000896,2025-11,204.98414668372845,12,alimentacao,1,1,0
TXN_NOV_000897,2025-11,201.74984457744733,20,assinatura,9,1,0
TXN_NOV_000898,2025-11,451.59968031162464,20,lazer,6,1,0
TXN_NOV_000899,2025-11,12.902301817787565,14,farmacia,2,2,0
TXN_NOV_000900,2025-11,368.80729640681386,23,livros,8,1,0
TXN_NOV_000901,2025-11,145.89551066619063,13,transporte,3,1,0
TXN_NOV_000902,2025-11,408.64572616041687,20,livros,8,1,0
TXN_NOV_000903,2025-11,77.33284243040303,15,alimentacao,1,1,0
TXN_NOV_000904,2025-11,75.3604227951942,11,transporte,3,2,0
TXN_NOV_000905,2025-11,248.97271384018097,19,livros,8,1,0
TXN_NOV_000906,2025-11,432.822726889195,20,eletronicos,7,1,0
TXN_NOV_000907,2025-11,3500.0,10,pix,13,16,1
TXN_NOV_000908,2025-11,252.37944430080753,21,vestuario,4,4,0
TXN_NOV_000909,2025-11,5085.003232570403,22,viagem,12,27,1
TXN_NOV_000910,2025-11,190.12326274689434,14,alimentacao,1,4,0
TXN_NOV_000911,2025-11,297.382462748374,16,lazer,6,4,0
TXN_NOV_000912,2025-11,129.24489515835853,16,vestuario,4,1,0
TXN_NOV_000913,2025-11,248.68333272101293,13,vestuario,4,1,0
TXN_NOV_000914,2025-11,381.8250095134499,10,alimentacao,1,2,0
TXN_NOV_000915,2025-11,266.58947114349553,19,eletronicos,7,2,0
TXN_NOV_000916,2025-11,98.0193863915928,13,farmacia,2,1,0
TXN_NOV_000917,2025-11,677.8689914604776,15,lazer,6,3,0
TXN_NOV_000918,2025-11,573.1851915872174,22,assinatura,9,1,0
TXN_NOV_000919,2025-11,51.67585228127106,11,farmacia,2,4,0
TXN_NOV_000920,2025-11,337.0697575588753,22,eletronicos,7,1,0
TXN_NOV_000921,2025-11,5624.898163459436,15,pix,13,28,1
TXN_NOV_000922,2025-11,52.61617494069764,9,alimentacao,1,2,0
TXN_NOV_000923,2025-11,577.7191126213337,23,livros,8,3,0
TXN_NOV_000924,2025-11,143.13859576716803,13,farmacia,2,1,0
TXN_NOV_000925,2025-11,208.76826602469112,14,transporte,3,2,0
TXN_NOV_000926,2025-11,97.18008652087953,11,farmacia,2,2,0
TXN_NOV_000927,2025-11,275.6972213123907,23,eletronicos,7,1,0
TXN_NOV_000928,2025-11,158.21167429764182,11,transporte,3,1,0
TXN_NOV_000929,2025-11,73.75709300283992,17,alimentacao,1,2,0
TXN_NOV_000930,2025-11,89.80124381711022,15,transporte,3,1,0
TXN_NOV_000931,2025-11,180.27510572147202,17,lazer,6,3,0
TXN_NOV_000932,2025-11,3797.5000751120665,12,transferencia,14,20,1
TXN_NOV_000933,2025-11,452.5297463272014,15,restaurante,5,2,0
TXN_NOV_000934,2025-11,521.7124105890946,19,restaurante,5,2,0
TXN_NOV_000935,2025-11,403.3846370254821,18,restaurante,5,4,0
TXN_NOV_000936,2025-11,575.9916708678438,13,vestuario,4,4,0
TXN_NOV_000937,2025-11,391.2740831739922,20,assinatura,9,1,0
TXN_NOV_000938,2025-11,373.4224217346368,22,eletronicos,7,2,0
TXN_NOV_000939,2025-11,62.938443829378244,13,farmacia,2,1,0
TXN_NOV_000940,2025-11,391.50890074846535,20,lazer,6,1,0
TXN_NOV_000941,2025-11,513.5001157789553,19,eletronicos,7,1,0
TXN_NOV_000942,2025-11,314.5882166837922,20,assinatura,9,1,0
TXN_NOV_000943,2025-11,14.96698549511838,12,transporte,3,2,0
TXN_NOV_000944,2025-11,485.18195922931267,14,vestuario,4,1,0
TXN_NOV_000945,2025-11,4866.070609815609,14,transferencia,14,18,1
TXN_NOV_000946,2025-11,120.45039123036283,23,livros,8,1,0
TXN_NOV_000947,2025-11,5032.762360756918,19,eletronicos,7,30,1
TXN_NOV_000948,2025-11,231.20699450761543,22,livros,8,1,0
TXN_NOV_000949,2025-11,337.3522235040763,13,lazer,6,4,0
TXN_NOV_000950,2025-11,222.87530928947146,22,livros,8,2,0
TXN_NOV_000951,2025-11,172.5037246208364,21,assinatura,9,1,0
TXN_NOV_000952,2025-11,62.15188691034188,12,farmacia,2,1,0
TXN_NOV_000953,2025-11,3753.54843998288,12,transferencia,14,16,1
TXN_NOV_000954,2025-11,5577.485605156069,14,pix,13,20,1
TXN_NOV_000955,2025-11,6763.991507424739,14,pix,13,34,1
TXN_NOV_000956,2025-11,49.96524514838481,9,transporte,3,3,0
TXN_NOV_000957,2025-11,100.0,19,restaurante,5,6,0
TXN_NOV_000958,2025-11,388.9721303674062,12,lazer,6,4,0
TXN_NOV_000959,2025-11,4000.0,23,viagem,12,25,1
TXN_NOV_000960,2025-11,5669.554968308059,19,eletronicos,7,25,1
TXN_NOV_000961,2025-11,88.03758088347999,16,farmacia,2,1,0
TXN_NOV_000962,2025-11,496.75078682711603,15,restaurante,5,2,0
TXN_NOV_000963,2025-11,425.21482510441774,20,restaurante,5,3,0
TXN_NOV_000964,2025-11,276.07665880444677,12,vestuario,4,4,0
TXN_NOV_000965,2025-11,658.0453449202598,12,vestuario,4,4,0
TXN_NOV_000966,2025-11,470.5923537972739,20,assinatura,9,5,0
TXN_NOV_000967,2025-11,404.2781590879683,12,lazer,6,3,0
TXN_NOV_000968,2025-11,590.4395459240976,16,lazer,6,5,0
TXN_NOV_000969,2025-11,67.58944284677881,17,farmacia,2,2,0
TXN_NOV_000970,2025-11,308.7162627469347,23,eletronicos,7,4,0
TXN_NOV_000971,2025-11,500.84934387748433,23,eletronicos,7,2,0
TXN_NOV_000972,2025-11,147.33391576042666,12,farmacia,2,1,0
TXN_NOV_000973,2025-11,3500.0,13,transferencia,14,19,1
TXN_NOV_000974,2025-11,12115.682764622155,13,pix,13,21,1
TXN_NOV_000975,2025-11,143.76136245348115,11,alimentacao,1,2,0
TXN_NOV_000976,2025-11,127.8451406292727,8,farmacia,2,3,0
TXN_NOV_000977,2025-11,1442.281475946919,11,lazer,6,5,0
TXN_NOV_000978,2025-11,748.3768859742684,22,livros,8,3,0
TXN_NOV_000979,2025-11,445.30244827052474,15,vestuario,4,3,0
TXN_NOV_000980,2025-11,679.7414549922446,12,supermercado,10,4,0
TXN_NOV_000981,2025-11,5775.692818829702,10,pix,13,20,1
TXN_NOV_000982,2025-11,61.814509825181034,15,alimentacao,1,1,0
TXN_NOV_000983,2025-11,335.2992021682767,22,assinatura,9,1,0
TXN_NOV_000984,2025-11,364.0763746581535,20,eletronicos,7,3,0
TXN_NOV_000985,2025-11,15.245996753303272,8,alimentacao,1,1,0
TXN_NOV_000986,2025-11,58.528170146105246,8,alimentacao,1,3,0
TXN_NOV_000987,2025-11,780.0806037742053,15,lazer,6,3,0
TXN_NOV_000988,2025-11,29.658819537801275,14,transporte,3,3,0
TXN_NOV_000989,2025-11,4751.843835959338,15,transferencia,14,24,1
TXN_NOV_000990,2025-11,300.04574203857294,22,livros,8,1,0
TXN_NOV_000991,2025-11,9361.693752101097,8,pix,13,26,1
TXN_NOV_000992,2025-11,269.7345995737118,20,vestuario,4,4,0
TXN_NOV_000993,2025-11,8257.386184450063,12,pix,13,35,1
TXN_NOV_000994,2025-11,107.04182121476514,15,restaurante,5,5,0
TXN_NOV_000995,2025-11,429.69190748551034,18,supermercado,10,3,0
TXN_NOV_000996,2025-11,78.74492708706089,9,farmacia,2,1,0
TXN_NOV_000997,2025-11,8534.210964628384,11,transferencia,14,27,1
TXN_NOV_000998,2025-11,403.1771505510727,13,lazer,6,5,0
TXN_NOV_000999,2025-11,119.62830006803065,17,lazer,6,5,0
TXN_NOV_001000,2025-11,211.81716775206584,20,eletronicos,7,2,0
TXN_NOV_001001,2025-11,251.32083773018488,15,lazer,6,4,0
TXN_NOV_001002,2025-11,163.4981666918012,12,farmacia,2,1,0
TXN_NOV_001003,2025-11,37.31103116234252,16,transporte,3,2,0
TXN_NOV_001004,2025-11,379.6700166882366,17,vestuario,4,4,0
TXN_NOV_001005,2025-11,409.30435121022794,12,restaurante,5,3,0
TXN_NOV_001006,2025-11,233.20064539614762,15,lazer,6,6,0
TXN_NOV_001007,2025-11,120.27457865454994,12,transporte,3,2,0
TXN_NOV_001008,2025-11,3500.0,15,transferencia,14,19,1
TXN_NOV_001009,2025-11,374.99900864791766,18,lazer,6,1,0
TXN_NOV_001010,2025-11,100.22271803980797,22,eletronicos,7,1,0
TXN_NOV_001011,2025-11,231.1374608843277,17,vestuario,4,6,0
TXN_NOV_001012,2025-11,288.1744593056905,17,vestuario,4,1,0
TXN_NOV_001013,2025-11,5466.418646532118,10,pix,13,32,1
TXN_NOV_001014,2025-11,484.1313020363157,21,assinatura,9,4,0
TXN_NOV_001015,2025-11,790.1580194786568,18,vestuario,4,2,0
TXN_NOV_001016,2025-11,265.6354190941734,14,vestuario,4,2,0
TXN_NOV_001017,2025-11,183.32486991003745,21,assinatura,9,1,0
TXN_NOV_001018,2025-11,10.0,8,alimentacao,1,2,0
TXN_NOV_001019,2025-11,9542.117851945122,21,viagem,12,30,1
TXN_NOV_001020,2025-11,65.10507527088821,13,transporte,3,5,0
TXN_NOV_001021,2025-11,85.44400471514052,9,transporte,3,5,0
TXN_NOV_001022,2025-11,488.05089558881326,16,supermercado,10,2,0
TXN_NOV_001023,2025-11,86.40720363823193,9,transporte,3,1,0
TXN_NOV_001024,2025-11,670.5605654238304,16,lazer,6,4,0
TXN_NOV_001025,2025-11,19.763630292037046,17,alimentacao,1,1,0
TXN_NOV_001026,2025-11,473.07163339375893,14,vestuario,4,4,0
TXN_NOV_001027,2025-11,42.47815126986867,9,transporte,3,2,0
TXN_NOV_001028,2025-11,223.1256941885704,19,livros,8,2,0
TXN_NOV_001029,2025-11,6325.680345815826,23,viagem,12,35,1
TXN_NOV_001030,2025-11,34.14215997514659,12,alimentacao,1,1,0
TXN_NOV_001031,2025-11,3748.0581401597196,22,eletronicos,7,13,1
TXN_NOV_001032,2025-11,290.80646395504635,18,vestuario,4,2,0
TXN_NOV_001033,2025-11,441.05241641123087,19,lazer,6,5,0
TXN_NOV_001034,2025-11,139.6706267696964,19,eletronicos,7,2,0
TXN_NOV_001035,2025-11,830.0235072991397,20,vestuario,4,2,0
TXN_NOV_001036,2025-11,205.75531388403817,18,lazer,6,5,0
TXN_NOV_001037,2025-11,457.96233231730463,23,assinatura,9,3,0
TXN_NOV_001038,2025-11,77.04293263854949,16,farmacia,2,2,0
TXN_NOV_001039,2025-11,256.02462747190543,19,livros,8,1,0
TXN_NOV_001040,2025-11,164.73006471858207,18,restaurante,5,6,0
TXN_NOV_001041,2025-11,3837.1022187815706,10,pix,13,21,1
TXN_NOV_001042,2025-11,624.3923776991264,23,eletronicos,7,2,0
TXN_NOV_001043,2025-11,278.9072495192395,17,transporte,3,1,0
TXN_NOV_001044,2025-11,232.15102223263568,20,assinatura,9,3,0
TXN_NOV_001045,2025-11,1146.7846914806325,19,vestuario,4,2,0
TXN_NOV_001046,2025-11,56.1273258653409,9,transporte,3,1,0
TXN_NOV_001047,2025-11,789.8948621951369,13,restaurante,5,1,0
TXN_NOV_001048,2025-11,528.9635451908216,19,livros,8,2,0
TXN_NOV_001049,2025-11,6212.404697564681,9,pix,13,23,1
TXN_NOV_001050,2025-11,33.79631864923473,13,alimentacao,1,1,0
TXN_NOV_001051,2025-11,8345.799792236514,16,transferencia,14,25,1
TXN_NOV_001052,2025-11,192.93783048359143,17,alimentacao,1,1,0
TXN_NOV_001053,2025-11,110.40552012491123,12,farmacia,2,1,0
TXN_NOV_001054,2025-11,177.003622375285,12,farmacia,2,2,0
TXN_NOV_001055,2025-11,156.5130406143417,11,farmacia,2,2,0
TXN_NOV_001056,2025-11,611.2455092415404,17,supermercado,10,3,0
TXN_NOV_001057,2025-11,140.86860580035454,15,transporte,3,4,0
TXN_NOV_001058,2025-11,239.7332252591501,17,lazer,6,2,0
TXN_NOV_001059,2025-11,251.3122223984655,14,restaurante,5,1,0
TXN_NOV_001060,2025-11,100.0,14,restaurante,5,5,0
TXN_NOV_001061,2025-11,29.012239450997892,15,farmacia,2,2,0
TXN_NOV_001062,2025-11,100.0,21,vestuario,4,2,0
TXN_NOV_001063,2025-11,91.5175573449994,17,farmacia,2,3,0
TXN_NOV_001064,2025-11,446.5759954141808,17,supermercado,10,6,0
TXN_NOV_001065,2025-11,427.12542400732985,16,vestuario,4,4,0
TXN_NOV_001066,2025-11,419.4581598624017,20,assinatura,9,1,0
TXN_NOV_001067,2025-11,226.8853794461831,19,livros,8,2,0
TXN_NOV_001068,2025-11,429.83587072050676,19,assinatura,9,1,0
TXN_NOV_001069,2025-11,9937.40125842459,13,transferencia,14,21,1
TXN_NOV_001070,2025-11,176.7542458951924,21,livros,8,3,0
TXN_NOV_001071,2025-11,41.89807333357691,17,farmacia,2,5,0
TXN_NOV_001072,2025-11,120.32539090459377,17,lazer,6,1,0
TXN_NOV_001073,2025-11,248.73222877124874,12,vestuario,4,3,0
TXN_NOV_001074,2025-11,100.0,13,vestuario,4,1,0
TXN_NOV_001075,2025-11,53.001377092336,9,alimentacao,1,3,0
TXN_NOV_001076,2025-11,287.0596261787347,22,eletronicos,7,1,0
TXN_NOV_001077,2025-11,295.7671826250077,16,transporte,3,2,0
TXN_NOV_001078,2025-11,446.57286517030525,19,restaurante,5,1,0
TXN_NOV_001079,2025-11,280.90854590806407,15,vestuario,4,4,0
TXN_NOV_001080,2025-11,67.18882006708127,23,assinatura,9,1,0
TXN_NOV_001081,2025-11,288.8818600276176,14,restaurante,5,5,0
TXN_NOV_001082,2025-11,374.62967751789427,9,transporte,3,3,0
TXN_NOV_001083,2025-11,387.5384390743027,21,livros,8,1,0
TXN_NOV_001084,2025-11,68.03597342569364,15,transporte,3,5,0
TXN_NOV_001085,2025-11,18.680248795554203,9,farmacia,2,1,0
TXN_NOV_001086,2025-11,85.89418542958414,11,farmacia,2,1,0
TXN_NOV_001087,2025-11,752.5145232562163,15,vestuario,4,2,0
TXN_NOV_001088,2025-11,362.77295427828653,21,vestuario,4,2,0
TXN_NOV_001089,2025-11,365.3874729945617,22,assinatura,9,2,0
TXN_NOV_001090,2025-11,1007.9512412078052,18,supermercado,10,2,0
TXN_NOV_001091,2025-11,62.192571286967976,15,alimentacao,1,2,0
TXN_NOV_001092,2025-11,160.70050724150312,17,farmacia,2,4,0
TXN_NOV_001093,2025-11,59.062769349855344,17,farmacia,2,2,0
TXN_NOV_001094,2025-11,733.3014468057776,21,eletronicos,7,4,0
TXN_NOV_001095,2025-11,991.7624580939271,13,lazer,6,8,0
TXN_NOV_001096,2025-11,23.636377153920026,8,alimentacao,1,2,0
TXN_NOV_001097,2025-11,274.5683255138151,19,lazer,6,2,0
TXN_NOV_001098,2025-11,6266.082272608942,14,transferencia,14,21,1
TXN_NOV_001099,2025-11,216.14558401823447,13,lazer,6,1,0
TXN_NOV_001100,2025-11,100.0,16,lazer,6,5,0
TXN_NOV_001101,2025-11,934.7629701575088,11,supermercado,10,4,0
TXN_NOV_001102,2025-11,136.42010990630015,15,vestuario,4,5,0
TXN_NOV_001103,2025-11,420.69299348489994,19,livros,8,1,0
TXN_NOV_001104,2025-11,324.09129695314556,20,eletronicos,7,2,0
TXN_NOV_001105,2025-11,263.74438190582777,19,livros,8,3,0
TXN_NOV_001106,2025-11,479.7037567629434,21,eletronicos,7,6,0
TXN_NOV_001107,2025-11,113.621505290523,9,alimentacao,1,1,0
TXN_NOV_001108,2025-11,199.0341408337733,8,transporte,3,1,0
TXN_NOV_001109,2025-11,171.78993434918533,20,eletronicos,7,2,0
TXN_NOV_001110,2025-11,8170.820966362611,11,transferencia,14,33,1
TXN_NOV_001111,2025-11,442.81626678852535,19,restaurante,5,1,0
TXN_NOV_001112,2025-11,20.222681844529827,17,farmacia,2,3,0
TXN_NOV_001113,2025-11,360.7165756196001,22,assinatura,9,5,0
TXN_NOV_001114,2025-11,44.51230471733709,14,transporte,3,1,0
TXN_NOV_001115,2025-11,525.1788555941549,23,livros,8,2,0
TXN_NOV_001116,2025-11,318.462888644379,19,eletronicos,7,1,0
TXN_NOV_001117,2025-11,36.92304480345093,11,transporte,3,2,0
TXN_NOV_001118,2025-11,2800.0,22,eletronicos,7,16,1
TXN_NOV_001119,2025-11,69.9946980014364,10,farmacia,2,1,0
TXN_NOV_001120,2025-11,7874.851920365431,12,pix,13,20,1
TXN_NOV_001121,2025-11,12373.789527645808,16,pix,13,28,1
TXN_NOV_001122,2025-11,167.93937542933983,17,farmacia,2,2,0
TXN_NOV_001123,2025-11,213.20548751967704,9,transporte,3,3,0
TXN_NOV_001124,2025-11,176.87804488907548,12,lazer,6,3,0
TXN_NOV_001125,2025-11,200.61382534354377,20,restaurante,5,1,0
TXN_NOV_001126,2025-11,245.89045756309915,14,vestuario,4,1,0
TXN_NOV_001127,2025-11,304.5031829778762,16,lazer,6,2,0
TXN_NOV_001128,2025-11,659.1549989435964,14,vestuario,4,5,0
TXN_NOV_001129,2025-11,612.3665832553443,19,assinatura,9,2,0
TXN_NOV_001130,2025-11,3500.0,12,transferencia,14,15,1
TXN_NOV_001131,2025-11,58.60036595810179,14,transporte,3,1,0
TXN_NOV_001132,2025-11,334.3950533582279,9,transporte,3,1,0
TXN_NOV_001133,2025-11,183.81275978201379,15,restaurante,5,1,0
TXN_NOV_001134,2025-11,100.0,19,lazer,6,1,0
TXN_NOV_001135,2025-11,926.7982061389456,19,lazer,6,2,0
TXN_NOV_001136,2025-11,67.00117403361034,11,alimentacao,1,2,0
TXN_NOV_001137,2025-11,13.76691471762166,10,farmacia,2,4,0
TXN_NOV_001138,2025-11,522.8349614515524,10,vestuario,4,2,0
TXN_NOV_001139,2025-11,101.57101262925855,22,eletronicos,7,1,0
TXN_NOV_001140,2025-11,181.41755538061528,19,restaurante,5,1,0
TXN_NOV_001141,2025-11,237.45436379604413,21,livros,8,3,0
TXN_NOV_001142,2025-11,27.45441167588996,8,farmacia,2,2,0
TXN_NOV_001143,2025-11,298.7753828992345,20,assinatura,9,1,0
TXN_NOV_001144,2025-11,533.3762803155807,23,assinatura,9,1,0
